,peak0_accuracy,peak0_autocorr0_accuracy,peak0_autocorr0_freqency,peak0_autocorr0_prominence,peak0_autocorr0_width,peak0_autocorr0_width_height,peak0_autocorr1_accuracy,peak0_autocorr1_freqency,peak0_autocorr1_prominence,peak0_autocorr1_width,peak0_autocorr1_width_height,peak0_autocorr2_accuracy,peak0_autocorr2_freqency,peak0_autocorr2_prominence,peak0_autocorr2_width,peak0_autocorr2_width_height,peak0_freqency,peak0_prominence,peak0_width,peak0_width_height,peak1_autocorr0_accuracy,peak1_autocorr0_freqency,peak1_autocorr0_prominence,peak1_autocorr0_width,peak1_autocorr0_width_height,peak1_autocorr1_accuracy,peak1_autocorr1_freqency,peak1_autocorr1_prominence,peak1_autocorr1_width,peak1_autocorr1_width_height,peak1_autocorr2_accuracy,peak1_autocorr2_freqency,peak1_autocorr2_prominence,peak1_autocorr2_width,peak1_autocorr2_width_height,peak2_accuracy,peak2_freqency,peak2_prominence,peak2_width,peak2_width_height,primary_label,peak1_accuracy,peak1_freqency,peak1_prominence,peak1_width,peak1_width_height,peak2_autocorr0_accuracy,peak2_autocorr0_freqency,peak2_autocorr0_prominence,peak2_autocorr0_width,peak2_autocorr0_width_height,peak2_autocorr1_accuracy,peak2_autocorr1_freqency,peak2_autocorr1_prominence,peak2_autocorr1_width,peak2_autocorr1_width_height,peak2_autocorr2_accuracy,peak2_autocorr2_freqency,peak2_autocorr2_prominence,peak2_autocorr2_width,peak2_autocorr2_width_height,peak3_accuracy,peak3_freqency,peak3_prominence,peak3_width,peak3_width_height,peak4_accuracy,peak4_freqency,peak4_prominence,peak4_width,peak4_width_height,peak3_autocorr0_accuracy,peak3_autocorr0_freqency,peak3_autocorr0_prominence,peak3_autocorr0_width,peak3_autocorr0_width_height,peak3_autocorr1_accuracy,peak3_autocorr1_freqency,peak3_autocorr1_prominence,peak3_autocorr1_width,peak3_autocorr1_width_height,peak3_autocorr2_accuracy,peak3_autocorr2_freqency,peak3_autocorr2_prominence,peak3_autocorr2_width,peak3_autocorr2_width_height,peak4_autocorr1_accuracy,peak4_autocorr1_freqency,peak4_autocorr1_prominence,peak4_autocorr1_width,peak4_autocorr1_width_height,peak4_autocorr2_accuracy,peak4_autocorr2_freqency,peak4_autocorr2_prominence,peak4_autocorr2_width,peak4_autocorr2_width_height,peak4_autocorr0_accuracy,peak4_autocorr0_freqency,peak4_autocorr0_prominence,peak4_autocorr0_width,peak4_autocorr0_width_height
42,,0.5281105609247737,421.875,25.24742006231587,2.1191404536616147,12.629955417581316,0.5125016521811571,2359.375,2.5670598360246477,2.0512890032841824,1.2870990645183331,0.5003783123166627,2296.875,1.521681110987966,2.0015143950952847,0.8645392280271533,,,,,0.5941568967950128,2546.875,15.116649787709415,2.4640063909005505,7.562794156267752,,,,,,,,,,,0.5962437105933326,421.875,1.8022268087774056,2.476741604371121,1.0949213128049113,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,0.6143046518642885,2546.875,0.9667705915413692,5.185439776930565,0.684733353649484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,0.619532653648336,1312.5,18.309537879638057,2.6283464523015994,9.154843886108893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,0.5566796731883656,1312.5,1.7187434361906024,54.13692661603929,1.26542967432403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,0.6184401070683869,2609.375,22.205555422245943,2.620820527851521,11.104150115776307,0.44746065199660867,2031.25,2.3879505964688046,1.8098258587619398,1.37451000070522,0.5926480308151267,2343.75,1.808276069439425,2.454879503838015,1.2662261489329616,,,,,,,,,,,,,,,,,,,,,,,,,tropar,0.7641817702793496,2609.375,1.6098218530367876,4.240554265819895,1.532298287303777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.6939592414328198,0.6234848491088449,562.5,22.31771684591027,2.6559356180837597,11.176107476946804,0.5592961103795795,812.5,2.238095803802446,2.269097286301019,1.597992962044547,0.6273052020497312,1000.0,1.6782434439787886,2.683160606211189,1.1822994728362952,562.5,4.316174025475262,94.75862017782217,2.5639841151607334,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,0.5522630503352279,250.0,24.50284264963317,2.2334542653866656,12.269491413096768,0.5507420776966705,390.625,3.277852539393578,2.225892856542263,1.6989727846161067,0.48181301147146127,500.0,2.348354021003474,1.9298053060723,1.2874321026062328,,,,,0.5842569095885692,3437.5,23.18061216233399,2.405331617202279,11.595634906443726,,,,,,,,,,,1.0,3437.5,1.6715219856112205,3.5761256250879967,1.527053863214468,tropar,0.5834280608123322,250.0,2.0821183960984126,2.4005457543540754,1.4377606911573528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,0.6220158444055045,1265.625,22.106117809212947,2.6456135401421648,11.05390986615576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,0.858834773157341,1265.625,0.6617714022892831,77.92287269343223,0.7921354411139834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,0.4191731036522983,0.5375941550583003,484.375,24.717377754394303,2.1626024215288204,12.375644568927735,0.1181436241480095,46.875,1.8707156940339895,1.1339715030510122,2.4554183610015725,,,,,,484.375,0.5569048694824359,1.7216833557262952,0.6603922755079727,0.5959862042104371,4000.0,15.127276375704584,2.4751630029011835,7.565707863520383,0.550583826572325,3500.0,3.343825738220554,2.2251090617701834,1.7813080045745728,,,,,,0.2587511309480607,4000.0,0.1234323719115787,9.443521996806595,0.17524285078371932,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,0.6153413474315637,187.5,22.895719796959433,2.599707541537976,11.476083733154983,,,,,,,,,,,,,,,,,,,,0.5958598702223403,2109.375,1.6635563004444363,2.4743892682722617,0.8402782524830157,,,,,,0.8881115646354701,187.5,3.2445044011936015,44.6873708056612,1.9417551766443892,tropar,,,,,,0.5896319370902054,2109.375,22.71630328373759,2.436836806717622,11.363049462826998,0.4543775966687409,2046.875,3.965409345260361,1.8327693179286086,3.4644512346888114,0.39519225714038786,1984.375,2.7278013195851964,1.6534179858079625,1.9164059346553552,,4234.375,2.5312545216809124,14.489527684817688,2.398828254181582,0.7413272689205959,2109.375,2.3188707163697595,3.865888746089098,2.0016195195021944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,0.609434131705513,62.5,22.734617887400695,2.5603875842166506,11.442359136594746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,0.7947875106454826,62.5,1.8803419258890097,4.872997755377536,1.2485054674040375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.6434823231420574,0.6234670293797184,78.125,23.00843524693209,2.6558099237701547,11.538482534570184,,,,,,,,,,,78.125,7.510433237290359,5.609820016854078,4.03896195554887,0.6109532611367587,1328.125,22.982888635730685,2.570385252224213,11.499550917572384,0.4986711788496766,1468.75,1.3265499187764234,1.9946988040812244,1.001993989684639,,,,,,0.27555429715162794,1328.125,1.9843346617334967,15.18402270418646,2.0029065320044395,tropar,,,,,,0.5869890861754008,468.75,24.031192653444833,2.421243522936752,12.027618052283998,0.5449223785723173,281.25,0.9548208412148281,2.197427324294196,0.5029874278670254,,,,,,,,,,,0.5332557806845766,468.75,1.071337652513333,2.142501092925599,2.6788663239269646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.7931511680403868,0.5652937143698349,2859.375,23.553908512553576,2.3004038199042043,11.777349856525763,,,,,,0.49085789793600765,2734.375,1.145944250043342,1.9640882102386286,0.8204579165201438,2859.375,7.5881633979828695,4.83444837723448,3.9302099621804327,0.5885402607151138,2734.375,23.30757938543773,2.4303714422655105,11.654303346950664,0.5179048675319545,2859.375,2.2856151060327,2.0742793956051457,1.3251063448268705,0.5312701280355923,1359.375,1.639710459437998,2.133424942193429,0.8319698413203697,0.9048216204488804,1000.0,2.114198984600684,63.039526710763546,2.6008799652829344,tropar,0.6593631358034703,2734.375,3.590963825705957,2.935677564901056,3.9782216103097525,0.6189351947128907,1000.0,23.18486471753269,2.624225554618093,11.593050431617204,0.558579128366878,2875.0,0.8039781098924513,2.265411683639485,0.40929515850731785,0.5088024150726518,1125.0,0.7753470951230788,2.0358406284670707,0.4759790689883554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,4156.25,6.987884035837283,10.969189699960339,4.231028372031943,0.558904197480852,3484.375,24.084490465498448,2.2670811970752993,12.04667869329791,0.5201185633616937,3296.875,2.5221308593240894,2.083848058398047,1.395167182472824,0.3849659469749165,3421.875,1.9396773032391612,1.625926231371153,2.2112257833029396,0.3965831949214502,656.25,2.791820021116088,6.628917137101112,2.6080305248376536,tropar,0.6853296208666486,3484.375,3.1262284426564744,3.1779286081967655,2.4163192719426636,0.6237336233897024,656.25,13.433293586235596,2.657691630617606,6.7275093133196044,0.54292226025093,531.25,6.060540393947901,2.18781164129539,4.768112820272732,0.5984220214241318,1093.75,5.604721776239961,2.490176387525878,3.7090405037684917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,0.1904553381876689,0.6075981009947639,1656.25,23.48300631784588,2.5484076466884176,11.742331435656274,0.3540100196246705,1734.375,0.4067807723561865,1.5480116261539933,0.4509527106215485,0.530054045902403,1531.25,0.33118990557166317,2.12790426490686,0.23256134117703614,1656.25,6.233777884886449,11.117360689960776,3.204280515870614,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,0.009662311124228662,,,,,,,,,,,,,,,,5671.875,3.604780196305734,110.06346746606857,2.022433976661612,0.6111453847833057,62.5,21.510861593706608,2.571655217317498,11.519577362123954,,,,,,,,,,,,,,,,tropar,0.7856279349836435,62.5,2.105033392664033,4.664786897134663,2.732641134808474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0.832679482714454,0.6148627385868932,187.5,23.178013067036755,2.5964768932792968,11.59397312256682,,,,,,,,,,,187.5,6.0508862941567445,29.882766806578154,3.109729652577737,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,0.5803236063133346,2312.5,18.917258277904935,2.382788298420735,9.462604470662463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,0.3858882714751676,2312.5,0.8466757830196063,9.770209102523893,0.68669205673548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,0.577258019715226,218.75,24.162181862278562,2.365509096887809,12.095005098932655,0.48150276523095226,31.25,1.2701400182493803,1.9286505943381282,0.8113089050550062,,,,,,,,,,,,,,,,,,,,,,,,,0.6669515386880198,218.75,1.3969996289685902,3.0025660411721855,1.0545045987360082,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,0.6024311576395995,46.875,22.820067186302524,2.515287651977237,11.5893979321006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,0.7939811821112336,46.875,1.9805605822810124,4.853925530918829,1.2120162029842567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,0.6100742899196685,468.75,15.877787136743445,2.5645910852966907,7.948654990751156,,,,,,,,,,,,,,,0.5912113752902858,1937.5,16.031461122688892,2.4462520225706186,8.019969341861712,,,,,,,,,,,0.47041686684550643,468.75,0.37216820182046423,43.430386203954654,0.3542112884433657,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,0.6559302142297241,1937.5,0.277402327240594,2.90638713818268,0.3520946528156521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.6189752669767778,0.6027326763253493,343.75,23.450700501117467,2.5171967096366785,11.735192049018156,0.569571029109486,906.25,1.3497000268391317,2.3232636918725547,0.702705964345588,0.41156542870461066,406.25,1.0677437355204056,1.6994242839923288,1.1430976914925173,343.75,6.4941499432058345,39.36752315521156,3.3536610859702507,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,0.6144444014727855,2640.625,20.419987797255992,2.5936596532897056,10.224908309018591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,0.132953345265572,2640.625,0.8745490658008814,24.220149960018233,0.9365286540771071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,0.591868599054528,2796.875,16.221048113315415,2.4501912807576502,8.116617721730508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,0.6731847157849591,2796.875,1.2378314368925898,3.059832413902683,2.243886126453733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.5452835055001497,0.5716563701001804,3046.875,23.923356250444076,2.3345742301195855,11.962009025110513,0.3027301173227396,2984.375,1.1284050588521872,1.4341649121002717,1.694254226608905,0.5302343540747121,2796.875,0.8200973192062848,2.128721009452107,0.4436830864125765,3046.875,8.531036597557557,6.597517434021711,4.428718313790104,0.5974012111242955,3406.25,23.77380611002089,2.4838624149680015,11.88744618288142,0.4787674257015583,3156.25,1.0543266188573484,1.9185293654103646,0.6383192374518186,0.5817429292876716,3281.25,0.7636770767792349,2.390874105958119,0.49721934650854205,0.6086614106808212,1203.125,3.3914052133074906,2.5553319485812125,2.7551475475522786,tropar,0.8128618120767633,3406.25,5.556382711762307,5.34364477447113,5.174119202155306,0.55711341121758,1203.125,24.388278224836924,2.257914385597431,12.194488075429515,0.5517218666367097,1328.125,1.4763151870191784,2.23075792811332,0.8113359618870342,0.4773354805323795,3515.625,1.3873802157510076,1.913273166157495,0.7065361472549023,0.4803219718244143,500.0,1.1862016066889107,5.7728051550149,2.0916769886815,0.4836450212777704,2828.125,1.074332083302033,1.9366521893031745,3.3548108391010474,0.5972009590660469,500.0,23.12409076877054,2.482627559592352,11.563698715746105,0.5807221045152766,3062.5,2.373822304483067,2.3850529941339005,1.2073456844456927,0.5488089033625982,750.0,2.0432489655526545,2.216355791266082,1.0488288429121677,0.6209330088924945,2953.125,4.580612466589779,2.638056131129588,2.6113214966357523,0.24761490546608556,2890.625,1.0708630968266748,1.3291066067961879,0.990613515482083,0.5804746225177565,2828.125,23.346458705840845,2.383646028760978,11.675277962446437
74,0.5648923166993097,0.5557566028775017,31.25,22.707626432421257,2.2510182626850708,12.63407897317368,0.26756904635146217,93.75,0.4537615681221969,1.3653164097156072,0.36778030634470704,,,,,,31.25,6.830284365582953,2.2982816401082236,8.74259095733506,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,0.6107611258441852,0.5937370341250385,3125.0,21.28343759037497,2.461459901584476,10.642625365536349,0.5202088600936237,2812.5,5.497184536702437,2.0842402387737593,3.1527806932319344,0.5224373828018586,3375.0,5.056551946829513,2.0939662443995246,2.6472199284780844,3125.0,7.858220352594696,5.138232927884246,4.102523728462202,0.5809791672518756,2531.25,23.820036879813234,2.3865161868959035,11.910679342892623,0.49327944780154,3031.25,1.5745395582902626,1.9734743255654337,0.8434887387560253,0.24079772612324213,2468.75,1.4165641638767146,1.3171720296537615,2.1808822634743725,0.6330454660549951,2531.25,3.02899560338051,2.7251332453896566,3.452126545436144,tropar,,,,,,0.606669102592309,3000.0,16.13678375918634,2.5423886264482576,8.069535017623574,0.5428028637678712,3125.0,8.7566467028162,2.187240296912705,5.354146735199193,0.5174253076443849,2875.0,7.572789113064205,2.0722180749235974,4.44090971173205,1.0,3000.0,1.9200733361049562,4.408693807259908,3.7016563774990647,0.6897090318098769,2859.375,1.7842303963083865,3.22278152610383,3.4459200335139206,0.6177489905598031,2859.375,18.228083872755494,2.616082038513099,9.117014542907947,0.5072038969397372,3093.75,5.904112886414733,6.0877104777615045,3.0996468813475193,0.6180960589703026,3000.0,5.871899352535969,2.6184594935149903,3.851156272458245,,,,,,,,,,,,,,,
77,,0.5649956546578473,3250.0,19.78603891280574,2.298827611051678,9.894814245327114,,,,,,0.5346063086878827,3625.0,4.732205320561191,2.148718426286848,2.5106144507624895,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,0.5672308724489332,3250.0,0.686081462672394,2.3107008710597086,1.0860977353599037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,0.5564083901174877,31.25,18.555992278014028,2.2543257756044017,12.57528953062558,0.5944332017056146,718.75,4.1824407588029615,2.4656850713754395,2.1076066247123935,0.3048070073256761,93.75,2.6419938550928115,1.438449481708842,3.7374395728657523,,,,,0.6589515235755087,93.75,12.095607175300414,2.9321344885743876,6.265419526639945,0.6376328690240329,718.75,9.264706117826185,2.7596321920994598,4.678596532345398,0.5181979026645146,781.25,5.570525235724123,2.0755409856667484,5.1252132840430535,,,,,,tropar,1.0,31.25,2.5256912052478704,3.9337732879506833,4.647673504743857,0.6019294486639768,3734.375,21.846677485621303,2.512117504406575,10.926516029058826,0.5624237913799321,3609.375,3.6995144203104613,2.2853162038987023,2.0172087001437857,0.536382291868532,3484.375,2.780531343955375,2.1569495350605337,1.9837526533073335,0.26011101361878597,718.75,2.151233410926493,10.812432874731492,1.3514497012172415,1.0,3734.375,1.6959263957376816,4.790732535414236,1.827284949653985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,0.6019462819722057,1375.0,23.460308638064365,2.5122237394355267,11.731344022978321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,0.30214598785489666,1375.0,2.150443181543689,28.659289266709038,1.7282023974096463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,0.5817258203023644,468.75,23.309280879767076,2.3907763102252346,11.656514302479573,0.592707105863556,1031.25,2.402266748679537,2.4552355673187805,1.4149583579923597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,0.13709692858457823,468.75,1.2686132639315542,22.018695528379865,0.7731144237585383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,0.6239433123072409,671.875,22.458467122416867,2.659173557410597,11.229383829153944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,0.6821521822624725,671.875,0.949610006998962,84.94631233333203,0.7014125323901144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,0.8066831455848793,0.6148505796184578,968.75,22.3282649414675,2.5963949238437536,11.16645425566107,0.002278782691944037,46.875,1.6588434124462093,1.0022839874029064,1.5595255624830908,,,,,,968.75,0.944077796180812,5.172854705429053,0.5181407339662522,0.6028483930261851,3218.75,21.97919501200188,2.517930136603809,10.990804284311459,,,,,,0.5405260285438973,3531.25,1.961762160669723,2.1764018467268897,1.0597682600619418,0.9363795015154831,3218.75,0.6016136139555605,31.43640882484965,0.38486441500738006,tropar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,0.1349622129444168,0.6135212761922757,3171.875,22.116362269849667,2.5874645572921793,11.059688912447442,0.48134777370458226,2984.375,2.284694866615712,1.9280742457093254,1.8443748869856254,0.5600910888596748,2734.375,1.2783277230988537,2.2731978704587164,0.7928593238078203,3171.875,1.8373495574077472,42.77269797188936,1.0343250603759597,0.6018206274615697,2406.25,19.951181072353343,2.5114309503902916,9.98327753484573,0.47453217672152115,2468.75,3.4850053984285685,1.903066097864638,3.1443020551283625,0.5561778968992631,2281.25,3.3713403675556557,2.253155020927437,1.9607158123444595,,,,,,tropar,0.32669814669657915,2406.25,0.4533852805468303,10.396525667731197,0.7045034478964494,0.6139009894215806,2921.875,20.752446613908962,2.5900092271717767,10.376818117564666,0.5575895065174747,3109.375,4.434442569090597,2.2603442159074802,2.569265634995333,0.49471336788058495,2984.375,4.185180281310123,1.9790747200366638,4.546307895089213,0.7343401003406836,2921.875,0.2896183852939853,3.7642113140989863,1.280183912612657,0.30498713248268583,296.875,0.2728654332112611,1.4388222819127705,0.5417140570398531,0.5543929080347025,296.875,21.84771425282879,2.2441294540210706,10.975234266744968,0.4975260796132601,2921.875,1.4247865002188178,1.99015303964498,0.7128333038660389,0.473674493408889,46.875,1.3828003073514132,1.8999649218537202,1.5109991123539417,,,,,,,,,,,,,,,
85,0.6540567513186404,0.5910566707573623,218.75,22.077381307286117,2.445326597824687,11.231504972256104,0.5375834086826052,93.75,5.370128088796513,2.1625521635178897,3.43771515942114,0.5332905407332867,31.25,3.8212833002467934,2.142660664241056,2.248364531891708,218.75,1.7254586436960646,2.8906475377441954,3.221829581504359,0.5629440268598755,125.0,21.070846767109284,2.28803645632682,11.940390738312695,0.5160147546643654,250.0,2.577328625774882,2.0661786896138103,2.430866320660184,0.5960077661556411,562.5,1.5034856549841755,2.4752951077402585,0.8324140475523515,0.30326934225572244,500.0,0.614177405643797,7.176374319723362,3.400708555468076,tropar,0.4403955580101122,125.0,0.8426531702230404,1.786976522995631,3.475842913472075,0.6184091781669832,500.0,22.854887688091143,2.6206081037179594,11.58317966635841,0.5662657905197314,750.0,1.1764958842952769,2.3055594374219908,0.63329074920649,0.5588826401331235,390.625,0.7571273629664305,2.266970405113476,0.5488608035758946,0.4103740666807246,375.0,0.28274771903920204,1.6959905314383654,3.4648704568965365,0.1908893226582702,296.875,0.2812765981284815,1.2359248592360963,3.263196639792681,0.6103078155956778,375.0,21.63226583354653,2.566127933842413,11.107718597887784,0.2269080038434016,62.5,1.1018742573375733,1.2935071181327285,1.5583140942808966,0.6047955385115638,750.0,0.9648291888767534,2.5303358070244357,0.7056307216185453,0.467094175156441,109.375,2.9926095926459073,1.8765041652407577,1.6792463781993159,0.48687872297482615,31.25,1.5908783993292204,1.9488570144615922,1.4345201520485698,0.6085185705420971,296.875,23.04246570219907,2.554399582592545,11.555406353804555
86,,0.5874168549419811,2125.0,15.499484534039793,2.4237538832551593,7.749757001749537,0.5683500035958671,2250.0,10.781578160060713,2.3166917834600156,5.578260314737366,0.550022755490821,2187.5,5.098210804675192,2.222334600699128,3.438731441926235,,,,,,,,,,,,,,,,,,,,,,,,,tropar,0.30740008868235824,2125.0,1.3684734677250294,12.994515091516377,1.394166655835507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,0.5956330738913798,2781.25,22.832028152644426,2.4730014633575195,11.430314495105932,,,,,,,,,,,,,,,,tropar,0.030806927099433223,4296.875,2.355998666998657,20.635723220910677,2.284831701980143,,,,,,,,,,,,,,,,,,,,,0.7856981418791638,2781.25,1.3630341376131707,4.666315116297966,1.5142381396351992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,0.10740781815320466,,,,,,,,,,,,,,,,4093.75,5.826354813689235,19.04565191779585,2.93601901749261,0.6109143765674024,234.375,21.800051228159404,2.5701283722019426,10.914938052518647,0.5911827442227797,921.875,3.677034198817025,2.4460807019969266,1.9479340600907893,0.5727918779557741,796.875,2.548004184279295,2.340779466492627,1.9100997261943948,0.3919168126516476,234.375,2.2579615507992936,9.867071027179678,1.2380519054239543,tropar,,,,,,0.6119256114719476,3218.75,23.096159270375637,2.576825550876862,11.548585325422806,,,,,,,,,,,0.3457921455775985,3218.75,1.4444321220898608,9.171397071191365,1.2723652796752183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,4171.875,6.572166344950301,10.968980619306649,3.3181371141172504,0.6156130718917808,3406.25,23.084941223050162,2.601545283866841,11.543549712490114,,,,,,,,,,,0.22361160949925563,3406.25,2.044288618579491,25.76030276174103,1.2774460850536402,tropar,,,,,,0.6136896781030838,250.0,21.87362100315665,2.5885924949912216,10.945857082963158,0.5919749204302448,875.0,2.9093818541286818,2.450829740795484,1.50516510325897,0.2618480101666726,187.5,2.55847673417725,1.3547345448811932,4.094419708041655,0.40637085594053535,250.0,1.4057454316007079,15.16098070666567,0.7875404546880632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
